id	name	structure-id	structure-abbrev	structure-name	structure-color	strain	transgenic-line	gender	injection-coordinates	injection-volume	injection-structures	sum	num-voxels	selected	experiment_page_url
262536037	Htr2a-Cre_KM207-3446	95	AI	Agranular insular area	219866	unknown	Htr2a-Cre_KM207	M	[3500, 4300, 8400]	0.176205	"[{""id""=>95, ""name""=>""Agranular insular area"", ""abbreviation""=>""AI"", ""color""=>""219866""}, {""id""=>322, ""name""=>""Primary somatosensory area"", ""abbreviation""=>""SSp"", ""color""=>""188064""}, {""id""=>583, ""name""=>""Claustrum"", ""abbreviation""=>""CLA"", ""color""=>""8ADA87""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>1057, ""name""=>""Gustatory areas"", ""abbreviation""=>""GU"", ""color""=>""009C75""}]"	0.00441	8206	0	http://connectivity.brain-map.org/projection/experiment/262536037
292209592	Chrna2-Cre_OE25-3908	95	AI	Agranular insular area	219866	FVB/N-Crl:CD1(ICR)	Chrna2-Cre_OE25	M	[3400, 4300, 8300]	0.018659	"[{""id""=>95, ""name""=>""Agranular insular area"", ""abbreviation""=>""AI"", ""color""=>""219866""}, {""id""=>1057, ""name""=>""Gustatory areas"", ""abbreviation""=>""GU"", ""color""=>""009C75""}]"	0.00076	8206	0	http://connectivity.brain-map.org/projection/experiment/292209592
166153483	Rbp4-Cre-103	104	AId	Agranular insular area, dorsal part	219866	unknown	Rbp4-Cre_KL100	M	[3300, 4300, 8100]	0.345466	"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>119, ""name""=>""Agranular insular area, ventral part"", ""abbreviation""=>""AIv"", ""color""=>""219866""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]"	0.30241	8206	0	http://connectivity.brain-map.org/projection/experiment/166153483
180709230	378-1810	104	AId	Agranular insular area, dorsal part	219866	C57BL/6J		M	[2700, 4100, 7700]	0.549597	"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>119, ""name""=>""Agranular insular area, ventral part"", ""abbreviation""=>""AIv"", ""color""=>""219866""}, {""id""=>723, ""name""=>""Orbital area, lateral part"", ""abbreviation""=>""ORBl"", ""color""=>""248A5E""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]"	0.10481	8206	0	http://connectivity.brain-map.org/projection/experiment/180709230
184168899	Grp-Cre-76	104	AId	Agranular insular area, dorsal part	219866	B6;FVB;ICR	Grp-Cre_KH288	M	[3600, 4700, 8800]	0.094153	"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>119, ""name""=>""Agranular insular area, ventral part"", ""abbreviation""=>""AIv"", ""color""=>""219866""}, {""id""=>1057, ""name""=>""Gustatory areas"", ""abbreviation""=>""GU"", ""color""=>""009C75""}]"	0.07304	8206	0	http://connectivity.brain-map.org/projection/experiment/184168899
170721670	BL/6-3382	104	AId	Agranular insular area, dorsal part	219866	C57BL/6J		M	[2200, 3300, 7100]	0.15768	"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>184, ""name""=>""Frontal pole, cerebral cortex"", ""abbreviation""=>""FRP"", ""color""=>""268F45""}, {""id""=>723, ""name""=>""Orbital area, lateral part"", ""abbreviation""=>""ORBl"", ""color""=>""248A5E""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]"	0.02894	8206	0	http://connectivity.brain-map.org/projection/experiment/170721670
180673746	378-1816	104	AId	Agranular insular area, dorsal part	219866	C57BL/6J		M	[2200, 3300, 7200]	0.084964	"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>184, ""name""=>""Frontal pole, cerebral cortex"", ""abbreviation""=>""FRP"", ""color""=>""268F45""}, {""id""=>723, ""name""=>""Orbital area, lateral part"", ""abbreviation""=>""ORBl"", ""color""=>""248A5E""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]"	0.01346	8206	0	http://connectivity.brain-map.org/projection/experiment/180673746
159322514	Ntsr1-Cre-3561	104	AId	Agranular insular area, dorsal part	219866	B6.Cg	Ntsr1-Cre_GN220	M	[3700, 4500, 8700]	0.012278	"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}]"	0.00994	8206	0	http://connectivity.brain-map.org/projection/experiment/159322514
294525229	Tlx3-Cre_LURC-126303	104	AId	Agranular insular area, dorsal part	219866	unknown	Tlx3-Cre_PL56	M	[3400, 4400, 8500]	0.02168	"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>1057, ""name""=>""Gustatory areas"", ""abbreviation""=>""GU"", ""color""=>""009C75""}, {""id""=>182305689, ""name""=>""Primary somatosensory area, unassigned"", ""abbreviation""=>""SSp-un"", ""color""=>""188064""}]"	0.00097	8206	0	http://connectivity.brain-map.org/projection/experiment/294525229
264320859	Syt6-Cre_KI148-3654	104	AId	Agranular insular area, dorsal part	219866	B6.Cg	Syt6-Cre_KI148	M	[3600, 4100, 8400]	0.078376	"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>1057, ""name""=>""Gustatory areas"", ""abbreviation""=>""GU"", ""color""=>""009C75""}]"	0.00037	8206	0	http://connectivity.brain-map.org/projection/experiment/264320859
267397941	A930038C07Rik-Tg1-Cre-3901	104	AId	Agranular insular area, dorsal part	219866	B6.Cg	A930038C07Rik-Tg1-Cre	F	[3500, 4500, 8700]	0.005481	"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}]"	0.00031	8206	0	http://connectivity.brain-map.org/projection/experiment/267397941
174361746	378-1763	111	AIp	Agranular insular area, posterior part	219866	C57BL/6J		M	[6300, 4700, 9900]	0.363888	"[{""id""=>111, ""name""=>""Agranular insular area, posterior part"", ""abbreviation""=>""AIp"", ""color""=>""219866""}, {""id""=>378, ""name""=>""Supplemental somatosensory area"", ""abbreviation""=>""SSs"", ""color""=>""188064""}, {""id""=>541, ""name""=>""Temporal association areas"", ""abbreviation""=>""TEa"", ""color""=>""15B0B3""}, {""id""=>583, ""name""=>""Claustrum"", ""abbreviation""=>""CLA"", ""color""=>""8ADA87""}, {""id""=>677, ""name""=>""Visceral area"", ""abbreviation""=>""VISC"", ""color""=>""11AD83""}, {""id""=>895, ""name""=>""Ectorhinal area"", ""abbreviation""=>""ECT"", ""color""=>""0D9F91""}, {""id""=>922, ""name""=>""Perirhinal area"", ""abbreviation""=>""PERI"", ""color""=>""0E9684""}]"	0.31943	8206	0	http://connectivity.brain-map.org/projection/experiment/174361746
183330908	Rbp4-Cre-197	111	AIp	Agranular insular area, posterior part	219866	B6.Cg	Rbp4-Cre_KL100	F	[6100, 4800, 9700]	0.209672	"[{""id""=>111, ""name""=>""Agranular insular area, posterior part"", ""abbreviation""=>""AIp"", ""color""=>""219866""}, {""id""=>378, ""name""=>""Supplemental somatosensory area"", ""abbreviation""=>""SSs"", ""color""=>""188064""}, {""id""=>583, ""name""=>""Claustrum"", ""abbreviation""=>""CLA"", ""color""=>""8ADA87""}, {""id""=>677, ""name""=>""Visceral area"", ""abbreviation""=>""VISC"", ""color""=>""11AD83""}, {""id""=>895, ""name""=>""Ectorhinal area"", ""abbreviation""=>""ECT"", ""color""=>""0D9F91""}, {""id""=>922, ""name""=>""Perirhinal area"", ""abbreviation""=>""PERI"", ""color""=>""0E9684""}, {""id""=>952, ""name""=>""Endopiriform nucleus, dorsal part"", ""abbreviation""=>""EPd"", ""color""=>""A0EE9D""}]"	0.21671	8206	0	http://connectivity.brain-map.org/projection/experiment/183330908
272827141	Cux2-IRES-Cre-293	111	AIp	Agranular insular area, posterior part	219866	B6.Cg	Cux2-IRES-Cre	M	[6300, 4900, 9700]	0.094837	"[{""id""=>111, ""name""=>""Agranular insular area, posterior part"", ""abbreviation""=>""AIp"", ""color""=>""219866""}, {""id""=>378, ""name""=>""Supplemental somatosensory area"", ""abbreviation""=>""SSs"", ""color""=>""188064""}, {""id""=>583, ""name""=>""Claustrum"", ""abbreviation""=>""CLA"", ""color""=>""8ADA87""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>677, ""name""=>""Visceral area"", ""abbreviation""=>""VISC"", ""color""=>""11AD83""}]"	0.15701	8206	0	http://connectivity.brain-map.org/projection/experiment/272827141
168095756	Syt6-Cre-2815	111	AIp	Agranular insular area, posterior part	219866	B6.Cg	Syt6-Cre_KI148	M	[5900, 5000, 9500]	0.00064	"[{""id""=>111, ""name""=>""Agranular insular area, posterior part"", ""abbreviation""=>""AIp"", ""color""=>""219866""}]"	0.00261	8206	0	http://connectivity.brain-map.org/projection/experiment/168095756
297858011	Chrna2-Cre_OE25-124947	111	AIp	Agranular insular area, posterior part	219866	FVB/N-Crl:CD1(ICR)	Chrna2-Cre_OE25	M	[5800, 4700, 9600]	0.018815	"[{""id""=>111, ""name""=>""Agranular insular area, posterior part"", ""abbreviation""=>""AIp"", ""color""=>""219866""}, {""id""=>378, ""name""=>""Supplemental somatosensory area"", ""abbreviation""=>""SSs"", ""color""=>""188064""}, {""id""=>583, ""name""=>""Claustrum"", ""abbreviation""=>""CLA"", ""color""=>""8ADA87""}, {""id""=>677, ""name""=>""Visceral area"", ""abbreviation""=>""VISC"", ""color""=>""11AD83""}, {""id""=>961, ""name""=>""Piriform area"", ""abbreviation""=>""PIR"", ""color""=>""6ACBBA""}, {""id""=>1057, ""name""=>""Gustatory areas"", ""abbreviation""=>""GU"", ""color""=>""009C75""}]"	0.00184	8206	0	http://connectivity.brain-map.org/projection/experiment/297858011
175372863	378-1798	23	AAA	Anterior amygdalar area	80C0E2	C57BL/6J		M	[5700, 6700, 7700]	0.411991	"[{""id""=>23, ""name""=>""Anterior amygdalar area"", ""abbreviation""=>""AAA"", ""color""=>""80C0E2""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>298, ""name""=>""Magnocellular nucleus"", ""abbreviation""=>""MA"", ""color""=>""A2B1D8""}, {""id""=>327, ""name""=>""Basomedial amygdalar nucleus, anterior part"", ""abbreviation""=>""BMAa"", ""color""=>""84EA81""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>403, ""name""=>""Medial amygdalar nucleus"", ""abbreviation""=>""MEA"", ""color""=>""80C0E2""}, {""id""=>536, ""name""=>""Central amygdalar nucleus"", ""abbreviation""=>""CEA"", ""color""=>""80C0E2""}, {""id""=>596, ""name""=>""Diagonal band nucleus"", ""abbreviation""=>""NDB"", ""color""=>""96A7D3""}, {""id""=>619, ""name""=>""Nucleus of the lateral olfactory tract"", ""abbreviation""=>""NLOT"", ""color""=>""95E4C8""}, {""id""=>639, ""name""=>""Cortical amygdalar area, anterior part"", ""abbreviation""=>""COAa"", ""color""=>""61E7B7""}, {""id""=>966, ""name""=>""Endopiriform nucleus, ventral part"", ""abbreviation""=>""EPv"", ""color""=>""A0EE9D""}, {""id""=>998, ""name""=>""Fundus of striatum"", ""abbreviation""=>""FS"", ""color""=>""80CDF8""}]"	0.2562	7294	0	http://connectivity.brain-map.org/projection/experiment/175372863
187269162	Adcyap1-2A-Cre-D-124	23	AAA	Anterior amygdalar area	80C0E2	B6.129	Adcyap1-2A-Cre	M	[6100, 6600, 8000]	0.17566	"[{""id""=>23, ""name""=>""Anterior amygdalar area"", ""abbreviation""=>""AAA"", ""color""=>""80C0E2""}, {""id""=>327, ""name""=>""Basomedial amygdalar nucleus, anterior part"", ""abbreviation""=>""BMAa"", ""color""=>""84EA81""}, {""id""=>411, ""name""=>""Medial amygdalar nucleus, anterodorsal part"", ""abbreviation""=>""MEAad"", ""color""=>""80C0E2""}, {""id""=>418, ""name""=>""Medial amygdalar nucleus, anteroventral part"", ""abbreviation""=>""MEAav"", ""color""=>""80C0E2""}, {""id""=>619, ""name""=>""Nucleus of the lateral olfactory tract"", ""abbreviation""=>""NLOT"", ""color""=>""95E4C8""}, {""id""=>639, ""name""=>""Cortical amygdalar area, anterior part"", ""abbreviation""=>""COAa"", ""color""=>""61E7B7""}]"	0.12285	8206	0	http://connectivity.brain-map.org/projection/experiment/187269162
159650350	378-1679	23	AAA	Anterior amygdalar area	80C0E2	C57BL/6J		M	[5300, 6200, 7500]	0.644301	"[{""id""=>23, ""name""=>""Anterior amygdalar area"", ""abbreviation""=>""AAA"", ""color""=>""80C0E2""}, {""id""=>226, ""name""=>""Lateral preoptic area"", ""abbreviation""=>""LPO"", ""color""=>""F2483B""}, {""id""=>298, ""name""=>""Magnocellular nucleus"", ""abbreviation""=>""MA"", ""color""=>""A2B1D8""}, {""id""=>327, ""name""=>""Basomedial amygdalar nucleus, anterior part"", ""abbreviation""=>""BMAa"", ""color""=>""84EA81""}, {""id""=>337, ""name""=>""Primary somatosensory area, lower limb"", ""abbreviation""=>""SSp-ll"", ""color""=>""188064""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}, {""id""=>411, ""name""=>""Medial amygdalar nucleus, anterodorsal part"", ""abbreviation""=>""MEAad"", ""color""=>""80C0E2""}, {""id""=>544, ""name""=>""Central amygdalar nucleus, capsular part"", ""abbreviation""=>""CEAc"", ""color""=>""80C0E2""}, {""id""=>559, ""name""=>""Central amygdalar nucleus, medial part"", ""abbreviation""=>""CEAm"", ""color""=>""80C0E2""}, {""id""=>619, ""name""=>""Nucleus of the lateral olfactory tract"", ""abbreviation""=>""NLOT"", ""color""=>""95E4C8""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>754, ""name""=>""Olfactory tubercle"", ""abbreviation""=>""OT"", ""color""=>""80CDF8""}, {""id""=>998, ""name""=>""Fundus of striatum"", ""abbreviation""=>""FS"", ""color""=>""80CDF8""}, {""id""=>1022, ""name""=>""Globus pallidus, external segment"", ""abbreviation""=>""GPe"", ""color""=>""8599CC""}]"	0.1208	8206	0	http://connectivity.brain-map.org/projection/experiment/159650350
299245589	Gad2-IRES-Cre_LURC-126746	23	AAA	Anterior amygdalar area	80C0E2	B6.Cg	Gad2-IRES-Cre	F	[6100, 5900, 7800]	0.453803	"[{""id""=>23, ""name""=>""Anterior amygdalar area"", ""abbreviation""=>""AAA"", ""color""=>""80C0E2""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>327, ""name""=>""Basomedial amygdalar nucleus, anterior part"", ""abbreviation""=>""BMAa"", ""color""=>""84EA81""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>411, ""name""=>""Medial amygdalar nucleus, anterodorsal part"", ""abbreviation""=>""MEAad"", ""color""=>""80C0E2""}, {""id""=>536, ""name""=>""Central amygdalar nucleus"", ""abbreviation""=>""CEA"", ""color""=>""80C0E2""}, {""id""=>1022, ""name""=>""Globus pallidus, external segment"", ""abbreviation""=>""GPe"", ""color""=>""8599CC""}]"	0.09977	8206	0	http://connectivity.brain-map.org/projection/experiment/299245589
300641829	Rbp4-Cre_KL100-123746	23	AAA	Anterior amygdalar area	80C0E2	unknown	Rbp4-Cre_KL100	M	[5900, 6500, 7900]	0.050745	"[{""id""=>23, ""name""=>""Anterior amygdalar area"", ""abbreviation""=>""AAA"", ""color""=>""80C0E2""}, {""id""=>327, ""name""=>""Basomedial amygdalar nucleus, anterior part"", ""abbreviation""=>""BMAa"", ""color""=>""84EA81""}, {""id""=>342, ""name""=>""Substantia innominata"", ""abbreviation""=>""SI"", ""color""=>""A2B1D8""}, {""id""=>411, ""name""=>""Medial amygdalar nucleus, anterodorsal part"", ""abbreviation""=>""MEAad"", ""color""=>""80C0E2""}, {""id""=>544, ""name""=>""Central amygdalar nucleus, capsular part"", ""abbreviation""=>""CEAc"", ""color""=>""80C0E2""}, {""id""=>619, ""name""=>""Nucleus of the lateral olfactory tract"", ""abbreviation""=>""NLOT"", ""color""=>""95E4C8""}]"	0.00646	8206	0	http://connectivity.brain-map.org/projection/experiment/300641829
287248684	Gpr26-Cre_KO250-122	31	ACA	Anterior cingulate area	40A666	unknown	Gpr26-Cre_KO250	F	[4400, 2000, 6000]	0.103427	"[{""id""=>31, ""name""=>""Anterior cingulate area"", ""abbreviation""=>""ACA"", ""color""=>""40A666""}, {""id""=>972, ""name""=>""Prelimbic area"", ""abbreviation""=>""PL"", ""color""=>""2FA850""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]"	0.02389	8206	0	http://connectivity.brain-map.org/projection/experiment/287248684
265712971	Gpr26-Cre_KO250-85	31	ACA	Anterior cingulate area	40A666	unknown	Gpr26-Cre_KO250	M	[5200, 2300, 6000]	0.103043	"[{""id""=>31, ""name""=>""Anterior cingulate area"", ""abbreviation""=>""ACA"", ""color""=>""40A666""}]"	0.00519	8206	0	http://connectivity.brain-map.org/projection/experiment/265712971
268038262	Scnn1a-Tg3-Cre-4899	31	ACA	Anterior cingulate area	40A666	B6.C3H	Scnn1a-Tg3-Cre	F	[5500, 2100, 5900]	0.024082	"[{""id""=>31, ""name""=>""Anterior cingulate area"", ""abbreviation""=>""ACA"", ""color""=>""40A666""}]"	0.00317	8206	0	http://connectivity.brain-map.org/projection/experiment/268038262
265291552	Grp-Cre_KH288-106	31	ACA	Anterior cingulate area	40A666	FVB/N-Crl:CD1(ICR)	Grp-Cre_KH288	F	[5300, 2400, 6100]	0.037727	"[{""id""=>31, ""name""=>""Anterior cingulate area"", ""abbreviation""=>""ACA"", ""color""=>""40A666""}]"	0.00209	8206	0	http://connectivity.brain-map.org/projection/experiment/265291552
287714903	Htr2a-Cre_KM207-3915	31	ACA	Anterior cingulate area	40A666	unknown	Htr2a-Cre_KM207	M	[4600, 2600, 6000]	0.046824	"[{""id""=>31, ""name""=>""Anterior cingulate area"", ""abbreviation""=>""ACA"", ""color""=>""40A666""}]"	0.00052	8199	0	http://connectivity.brain-map.org/projection/experiment/287714903
299829892	Syt6-Cre_KI148-132911	31	ACA	Anterior cingulate area	40A666	B6.Cg	Syt6-Cre_KI148	M	[4500, 2700, 6200]	0.137907	"[{""id""=>31, ""name""=>""Anterior cingulate area"", ""abbreviation""=>""ACA"", ""color""=>""40A666""}]"	0.00038	8206	0	http://connectivity.brain-map.org/projection/experiment/299829892
266412788	Ntsr1-Cre_GN220-3728	31	ACA	Anterior cingulate area	40A666	B6.Cg	Ntsr1-Cre_GN220	M	[5400, 2500, 6200]	0.008671	"[{""id""=>31, ""name""=>""Anterior cingulate area"", ""abbreviation""=>""ACA"", ""color""=>""40A666""}]"	0.00019	8206	0	http://connectivity.brain-map.org/projection/experiment/266412788
267749107	Efr3a-Cre_NO108-29	31	ACA	Anterior cingulate area	40A666	FVB/N-Crl:CD1(ICR)	Efr3a-Cre_NO108	M	[4900, 2400, 6000]	0.023948	"[{""id""=>31, ""name""=>""Anterior cingulate area"", ""abbreviation""=>""ACA"", ""color""=>""40A666""}]"	0	8206	0	http://connectivity.brain-map.org/projection/experiment/267749107
146593590	378-1487	39	ACAd	Anterior cingulate area, dorsal part	40A666	C57BL/6J		M	[5500, 1800, 6100]	0.151723	"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>48, ""name""=>""Anterior cingulate area, ventral part"", ""abbreviation""=>""ACAv"", ""color""=>""40A666""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]"	0.02766	8206	0	http://connectivity.brain-map.org/projection/experiment/146593590
125833030	Rbp4-Cre-49	39	ACAd	Anterior cingulate area, dorsal part	40A666	unknown	Rbp4-Cre_KL100	M	[5100, 2000, 6000]	0.130796	"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]"	0.02603	8206	0	http://connectivity.brain-map.org/projection/experiment/125833030
139426984	378-1343	39	ACAd	Anterior cingulate area, dorsal part	40A666	C57BL/6J		M	[5300, 1900, 5900]	0.086324	"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>48, ""name""=>""Anterior cingulate area, ventral part"", ""abbreviation""=>""ACAv"", ""color""=>""40A666""}]"	0.02383	8206	0	http://connectivity.brain-map.org/projection/experiment/139426984
112458114	378-949	39	ACAd	Anterior cingulate area, dorsal part	40A666	C57BL/6J		M	[4500, 2400, 6000]	0.114961	"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>48, ""name""=>""Anterior cingulate area, ventral part"", ""abbreviation""=>""ACAv"", ""color""=>""40A666""}, {""id""=>972, ""name""=>""Prelimbic area"", ""abbreviation""=>""PL"", ""color""=>""2FA850""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]"	0.0077	8206	0	http://connectivity.brain-map.org/projection/experiment/112458114
